SECRETARÍA;CÓDIGO DEPARTAMENTO;DEPARTAMENTO;CÓDIGO MUNICIPIO;MUNICIPIO;CÓDIGO INSTITUCIÓN;NOMBRE INSTITUCIÓN;CÓDIGO SEDE;NOMBRE SEDE;ZONA;DIRECCIÓN;TELÉFONO;ESTADO SEDE;NIVELES OFRECIDOS;MODELOS OFRECIDOS;GRADOS OFRECIDOS;latitud;longitud;Elevacion;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290000099;COL DE LA PRESENTACION;325290000099;COL DE LA PRESENTACION;URBANA;KR 5 # 8-56;8675424-8672550;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290000552;COL FRAY LUIS DE LEON;325290000552;COL FRAY LUIS DE LEON;URBANA;KR 4 # 9-58 / CL 10 #3-50;8672019;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001214;COL FUND MANUEL AYA;325290001214;COL FUND MANUEL AYA;URBANA;TR 12 AV EL CANEY;8673791-8676956;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001265;GIMANASIO  AMERICANO;325290001265;GIMANASIO  AMERICANO;URBANA;CR 4 # 6-28;8674318;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001796;GIMN MODERNO MARIA AUXILIADORA;325290001796;GIMN MODERNO MARIA AUXILIADORA;URBANA;CL 6 # 8-48;8735151;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001826;COL CAMP GARDNER;325290001826;COL CAMP GARDNER;URBANA;TR 19 # 23-31;8672811;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001869;COL MARAVILLAS INFANTILES;325290001869;COL MARAVILLAS INFANTILES;URBANA;CLL 22 # 5-09;8674160;LEGALIZADO;PREESCOLAR;EDUCACIÓN TRADICIONAL;-3;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001877;LIC SIMON BOLIVAR;325290001877;LIC SIMON BOLIVAR;URBANA;CL 7 # 2-40;8737710 -3157929612;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001940;COL PARQUE ARCO IRIS;325290001940;COL PARQUE ARCO IRIS;URBANA;CL 20 #1-03;8733825;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001966;COL CRISTIANO INTEGRAL BETHESDA;325290001966;COL CRISTIANO INTEGRAL BETHESDA;URBANA;CL 15 # 5-11;8671992;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;425290001731;LIC MODERNO GRAN COLOMBIANO;425290001731;LIC MODERNO GRAN COLOMBIANO;URBANA;CLL 7 # 1A-3 ESTE;8674688;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;425290001979;ACAD PANTANO DE VARGAS;425290001979;ACAD PANTANO DE VARGAS;URBANA;AV LAS PALMAS # 19-05;8675046;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290000030;COL RICAURTE;325290000030;COL RICAURTE;URBANA;DG 21 # 17A-41;8675462;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290000056;COL NSTRA SRA DEL ROSARIO;325290000056;COL NSTRA SRA DEL ROSARIO;URBANA;CL 3 # 6-45;8672316;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290000064;INST SANTANDER;325290000064;INST SANTANDER;URBANA;CLL 9 # 8-47;8672121;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290000943;LIC INFANTIL SANTA INES;325290000943;LIC INFANTIL SANTA INES;URBANA;CLL 2 # 4-39;8734633;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001001;COL EL DIVINO AMOR;325290001001;COL EL DIVINO AMOR;URBANA;CLL 18 # 6-34;8677736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001648;LIC MAYOR DE CUNDINAMARCA;325290001648;LIC MAYOR DE CUNDINAMARCA;URBANA;KR 7 # 10-35;8672821;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001672;COL SUPERIOR ANDINO;325290001672;COL SUPERIOR ANDINO;URBANA;CL 23 # 10-12;8672818;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001761;COL GENERAL LANDAZABAL REYES;325290001761;COL GENERAL LANDAZABAL REYES;URBANA;CR 5 # 22-35;8722388;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001842;GIMN CAMP DE FUSAGASUGA;325290001842;GIMN CAMP DE FUSAGASUGA;URBANA;TR 17 # 22-82;8674574-8677885;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001851;COL CAMP HIMALAYA;325290001851;COL CAMP HIMALAYA;URBANA;CL 22 # 11-02;8674504;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001907;COL CAMP SAN JOSE;325290001907;COL CAMP SAN JOSE;URBANA;DG 21 # 62-18;8780122;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001923;LIC MIGUEL DE CERVANTES SAAVEDRA;325290001923;LIC MIGUEL DE CERVANTES SAAVEDRA;URBANA;CALLE 16B # 13-08;8672938;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001982;LIC NUEVA GENERACION;325290001982;LIC NUEVA GENERACION;URBANA;CLL 24 # 11-13;8674520;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;425290001693;LIC CAMP UZATHAMA;425290001693;LIC CAMP UZATHAMA;RURAL;KM 49 VIA SILVANIA-FUSA;8684869 - 8684721;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002181;COL TRIANGULO;325290002181;COL TRIANGULO;URBANA;CLL 8 # 6-53. PISO3;8675459-8735449;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002135;COL CENCOV CIENCIA Y CULTURA;325290002135;COL CENCOV CIENCIA Y CULTURA;URBANA;AV DE LAS PALMAS NO 7-85;8676006;LEGALIZADO;BÁSICA SECUNDARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;23,24,25;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002167;POLITECNICO DE LOS ANDES SIGLO XXI;325290002167;POLITECNICO DE LOS ANDES SIGLO XXI;URBANA;CR 8 # 8-12;8673017;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002151;COL FUND EDUC FUNDETEC;325290002151;COL FUND EDUC FUNDETEC;URBANA;CL 7 # 5-59 2DO. PISO;8735178-8735177;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;21,22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002142;COL CENT DE ESTUDIOS HUITAKA;325290002142;COL CENT DE ESTUDIOS HUITAKA;URBANA;CL 10 # 6-09 2 P;8678599-8672503;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;21,22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002128;COL BOSTON C.L.E.I.;325290002128;COL. BOSTON C.L.E.I.;URBANA;CL 7 # 6-39 2 P;8671794-8675456;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;21,22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;425290002229;FUND EDUC PARA EL DESARROLLO DEL SER HUMANO FUNDESER;425290002229;FUND EDUC PARA EL DESARROLLO DEL SER HUMANO FUNDESER;URBANA;CLL 7 # 5-30;8674044;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,23,24,25,26;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001681;COL COOPERATIVO COOTRANSFUSA;325290001681;COL COOPERATIVO COOTRANSFUSA;URBANA;KR 72 # 21-15;8670814;CIERRE DEFINITIVO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;425290002211;CORPORACION EDUCATIVA EL DIAMANTE - CORPODIAMANTE;425290002211;CORPORACION EDUCATIVA EL DIAMANTE - CORPODIAMANTE - SEDE PRINCIPAL;URBANA;KM 4 VIA FUSAGASUGA - PASCA;8678736;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,SAT;0,1,2,3,4,5,21,22,23;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290001915;INST ACAD NUEVA VISION;325290001915;INST ACAD NUEVA VISION - SEDE PRINCIPAL;URBANA;CR 7 # 1-48;8737631;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;125290000049;UNID. EDUC. MPAL. TECNICO TEODORO AYA VILLAVECES;125290000120;CAMILO TORRES;URBANA;KR 3A # 10-33;8721259;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002334;COL. CAMP. LEON DE GREIFF;325290002334;COL. CAMP. LEON DE GREIFF - SEDE PRINCIPAL;URBANA;TV 17 # 25-57;8734636;POR APROBAR;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002326;CUNITAS Y CRAYOLAS;325290002326;CUNITAS Y CRAYOLAS - SEDE PRINCIPAL;URBANA;CR 4 # 18B-66;8722855;POR APROBAR;PREESCOLAR;EDUCACIÓN TRADICIONAL;-3;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;125290001355;UNID. EDUC. MPAL. JOSE CELESTINO MUTIS;225290001104;LA UNION;RURAL;VDA LA UNION;;CIERRE TEMPORAL;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002300;COL PSICOPEDAGOGICO VAS - VIDA - AMOR - SABIDURIA;325290002300;COL PSICOPEDAGOGICO VAS - VIDA - AMOR - SABIDURIA - SEDE PRINCIPAL;URBANA;CR 64 # 19A-40;8780658;POR APROBAR;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002318;LIC. INF. SUEÑOS MARAVILLOSOS;325290002318;LIC. INF. SUEÑOS MARAVILLOSOS - SEDE PRINCIPAL;URBANA;CR 48 # 19-46;8781978;POR APROBAR;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;125290000839;UNID. EDUC. MPAL. INST. TECNICO INDUSTRIAL;125290000014;BETHEL;URBANA;VDA BETHEL;;CIERRE TEMPORAL;BÁSICA SECUNDARIA;EDUCACIÓN TRADICIONAL;6,7,8;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002351;JARDÍN INFANTIL MIS SEMILLITAS;325290002351;JARDÍN INFANTIL MIS SEMILLITAS - SEDE PRINCIPAL;URBANA;CALLE 16A NO. 13 - 40 EL CANEY;8868703;LEGALIZADO;PREESCOLAR;EDUCACIÓN TRADICIONAL;-3;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002296;COLEGIO SANTO DOMINGO SAVIO;325290002296;COLEGIO SANTO DOMINGO SAVIO - SEDE PRINCIPAL;URBANA;KR 72 # 21-15;3125874805;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002342;FUND EDUCATIVA PARA EL DESARROLLO IBEROAMERICANO - FUNDEAMERICA;325290002342;FUND EDUCATIVA PARA EL DESARROLLO IBEROAMERICANO - FUNDEAMERICA - SEDE PRINCIPAL;URBANA;CALLE 18A # 10-20;8868224;LEGALIZADO;BÁSICA SECUNDARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;23,24,25,26;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002288;LIC CAMPESTRE SAN JAVIER;325290002288;LIC CAMPESTRE SAN JAVIER - SEDE PRINCIPAL;URBANA;CARRERA 1 NO 5-22;8678935;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;325290002369;INSTITUCIÓN EDUCATIVA LA GRAN COLOMBIA;325290002369;INSTITUCIÓN EDUCATIVA LA GRAN COLOMBIA - SEDE PRINCIPAL;URBANA;CALLE 7 NO 1-16 PISO 1;3124945342;POR APROBAR;PREESCOLAR,BÁSICA PRIMARIA,PRIMERA INFANCIA;ENTORNO INSTITUCIONAL,EDUCACIÓN TRADICIONAL;-3,-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000688;ESCUELA RURAL  SAN JOSE;RURAL;VEREDASAN JOSE;8669272;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.533911;-74.34103;2507;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000408;ESCUELA URBANA ANDRES BELLO;URBANA;CALLE 14 NO. 12-00;8669272;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5,6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000076;COL DPTAL GUSTAVO URIBE RAMIREZ;URBANA;XXOOXX;;LEGALIZADO;BÁSICA SECUNDARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000874;ESCUELA RURAL SANTA HELENA;RURAL;VEREDA SANTA HELENA;8669272;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.50409;-74.32721;2527.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000513;ESCUELA RURAL LA PLAYITA;RURAL;VEREDA  LA PLAYITA;8669272;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.522262;-74.32486;2560.2;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000491;ESCUELA  RURAL JORGE TADEO LOZANO;RURAL;VEREDA  CARRIZAL;;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.52133;-74.29418;2816.9;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000521;ESCUELA RURAL GONZALO JIMENEZ DE QUESADA;RURAL;VEREDA LA 22;8669272;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.513642;-74.36514;2283.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000360;ESCUELA RURAL  GENERAL SANTANDER;RURAL;VEREDA EL HOYO;8669272;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.52995;-74.36023;2450.2;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000483;ESCUELA RURAL  RAFAEL POMBO;RURAL;VEREDA SABANETA;8669272;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.547657;-74.30074;2758.7;;;;;;;;;;;;;;;;;
