SECRETARÍA;CÓDIGO DEPARTAMENTO;DEPARTAMENTO;CÓDIGO MUNICIPIO;MUNICIPIO;CÓDIGO INSTITUCIÓN;NOMBRE INSTITUCIÓN;CÓDIGO SEDE;NOMBRE SEDE;ZONA;DIRECCIÓN;TELÉFONO;ESTADO SEDE;NIVELES OFRECIDOS;MODELOS OFRECIDOS;GRADOS OFRECIDOS;latitud;longitud;Elevacion;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000696;ESCUELA RURAL SANTA LUCIA;RURAL;VEREDA SAN JOSE BAJO;8669272;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.542764;-74.35555;2569.4;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;IE DPTAL GUSTAVO URIBE RAMIREZ;225754000530;ESCUELA RURAL  ANTONIO NARIÑO;RURAL;VEREDA SAN RAIMUNDO;8669272;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.500829;-74.36937;2226.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;325312000012;COL SANTO DOMINGO SAVIO                                     ;325312000012;COL SANTO DOMINGO SAVIO                                     ;RURAL;CR 14 NO 13A 38;8669275;POR APROBAR;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-2,-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;225524000077;ESCUELA RURAL MERCADILLO;RURAL;VEREDA MERCADILLO;3107670156;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.193426;-74.4672;1242.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;225524000034;ESCUELA RURAL EL CAUCHO;RURAL;VEREDA EL CAUCHO;3107670156;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;ESCUELA NUEVA,CAFAM;0,1,2,3,4,5,21,23,25;4.185661;-74.48135;1026.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;225524000051;ESCUELA RURAL GUACANONZO BAJO;RURAL;VEREDA GUACANONZO BAJO;3107670156;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.194576;-74.45246;1477.6;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;225524000069;ESCUELA RURAL LA LOMA;RURAL;VEREDA LA LOMA;3107670156;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.218443;-74.48598;1138.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;125524000021;ESCUELA URBANA ALIANZA PARA EL PROGRESO;RURAL;PANDI CENTRO;3107670156;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-1,0,1,2,3,4,5;4.189112;-74.48684;958.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;URBANA;AV 2 # 10-01;3107670156;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL,CAFAM;-3,6,7,8,9,10,11,21,22,23,24,25,26;4.180486;-74.44842;1790.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;225524000247;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SANTA HELENA;225524000042;ESCUELA RURAL GUACANONZO ALTO;RURAL;VDA GUACANONZO ALTO;3112308801;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.180486;-74.44842;1790.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;225524000247;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SANTA HELENA;225524000239;ESCUELA RURAL BUENOS AIRES;RURAL;VEREDA BUENOS AIRES;3112308801;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.139077;-74.44032;2035.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;225524000247;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SANTA HELENA;225524000247;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SANTA HELENA;RURAL;VEREDA SANTA HELENA ALTA;3112308801;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM;0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26;4.162944;-74.44755;2034.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;225524000204;ESCUELA RURAL DE TUMBIA;RURAL;VDA SABANALARGA SECTOR TUMBIA;3107670156;POR APROBAR;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;225524000131;ESCUELA RURAL SABANALARGA;RURAL;VEREDA SABANALARGA;3107670156;POR APROBAR;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.174159;-74.47874;1038.9;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;225524000085;ESCUELA RURAL SAN MIGUEL;RURAL;VEREDA SAN MIGUEL;3107670156;POR APROBAR;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.120098;-74.46922;1541.2;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25524;PANDI;125524000013;INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JOSE DE CALDAS;225524000182;ESCUELA RURAL SANTA HELENA BAJA;RURAL;VEREDA SANTA HELENA BAJA;3107670156;POR APROBAR;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.17991;-74.46603;1415.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000133;ESCUELA ALTO DEL MOLINO;RURAL;VEREDA ALTO DEL MOLINO;3102430934;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.332985;-74.33038;2172.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000061;ESCUELA ZALDUA;RURAL;VEREDA ZALDUA;3123593128;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.288275;-74.27039;2705.4;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000109;ESCUELA BOCADEMONTE;RURAL;VEREDA BOCADEMONTE;3132528407;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.316357;-74.28964;2412;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;125535000562;ESCUELA URBANA POLICARPA SALAVARRIETA;URBANA;CALLE 3 # 2-76;8688327;LEGALIZADO;BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;1,2,3;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000150;ESCUELA RURAL  GUCHIPAS;RURAL;VEREDA GUCHIPAS;8688046 / 3144733277;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.339267;-74.3226;2267.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000311;ESCUELA EL BOBAL;RURAL;VEREDA EL BOBAL;3115561997;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.338528;-74.26928;2815.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000141;ESCUELA CORRALES;RURAL;VEREDA CORRALES;3142333168;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.260192;-74.24632;3232.7;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000214;ESCUELA LA ESPERANZA;RURAL;VEREDA LA ESPERANZA;3143126273;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.271277;-74.26854;2860;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000401;ESCUELA RURAL PROVIDENCIA;RURAL;VEREDA PROVIDENCIA;3118522502;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.373631;-74.31816;2239.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;URBANA;CALLE 2 # 6-02;8688004;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5,6,7,8,9,10,11,12,13;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000427;ESCUELA EL ZAQUE;RURAL;VEREDA EL ZAQUE;3115277115;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.317466;-74.30742;2180;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000303;ESCUELA SABANETA;RURAL;VEREDA SABANETA;3138735625;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.335202;-74.28594;2605.6;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000273;ESCUELA RURAL SAN PABLO;RURAL;VEREDA SAN PABLO;8688004;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.307489;-74.32816;2091.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000192;ESCUELA JUAN XXIII;RURAL;VEREDA JUAN XXIII;3133018758;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.358112;-74.26706;3096.7;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;125535000473;JARDIN INFANTIL JAIME HINCAPIE SANTAMARIA;URBANA;CALLE 2 # 5-15;8688004;LEGALIZADO;PREESCOLAR;EDUCACIÓN TRADICIONAL;0;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;RURAL;VEREDA EL RETIRO  PASCA;8688042;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL;6,7,8,9,10,11,21,22,23,24,25,26;4.290122;-74.3089;2450.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000125;ESCUELA  RURAL  ALTAGRACIA;RURAL;VEREDA ALTAGRACIA;3133617764;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.281623;-74.33075;2312.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000168;ESCUELA  RURAL  EL  RETIRO;RURAL;VEREDA  EL  RETIRO;3103390024;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000281;ESCUELA  RURAL  SAN  PEDRO;RURAL;VEREDA  SAN  PEDRO;3142106284;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.292339;-74.33148;2312.7;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000346;ESCUELA RURAL LAZARO FONTE;RURAL;VEREDA LAZARO FONTE;3124828357;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.274603;-74.29187;2720.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000559;ESCUELA RURAL QUEBRADAS;RURAL;VEREDA QUEBRADAS;3114589823;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.209569;-74.27223;3757.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000052;ESCUELA RURAL COSTA RICA;RURAL;VEREDA COSTA RICA;3134060102;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.24689;-74.27076;3159.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000176;ESCUELA RURAL EL CARMEN;RURAL;VEREDA EL CARMEN;3013810425;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.212155;-74.3026;3271.6;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000206;ESCUELA RURAL  LA CAJITA;RURAL;VEREDA LA CAJITA;3107947988;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.309706;-74.23188;3153;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;125535000023;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION;225535000354;ESCUELA SAN JOAQUIN;RURAL;VEREDA SAN JOAQUIN;3152152092;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.352569;-74.32334;2328.9;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000435;ESCUELA RURAL COLORADOS ALTO;RURAL;VEREDA COLORADOS ALTO;3102228254;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.364393;-74.26003;3378.6;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000079;ESCUELA RURAL ZORATAMA;RURAL;VEREDA EL TENDIDO;3123669889;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.317835;-74.25077;2828.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000222;ESCUELA RURAL LA MESA;RURAL;VEREDA LA MESA;3123637433;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.304902;-74.27483;2526;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000419;ESCUELA  RURAL  LA  ARGENTINA;RURAL;VEREDA  LA  ARGENTINA;;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.257975;-74.27705;2953.7;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000184;ESCUELA RURAL JUAN VIEJO;RURAL;VEREDA JUAN VIEJO;3123379410;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.235805;-74.27779;3316.9;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000290;ESCUELA RURAL SANTA TERESITA;RURAL;VEREDA SANTA TERESITA;3133790431;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.260192;-74.31594;2689.2;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;225535000010;INSTITUCION EDUCATIVA DEPTAL ADOLFO LEON GOMEZ;225535000320;ESCUELA RURAL QUEBRADA HONDA;RURAL;VEREDA QUEBRADA HONDA;2701325;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25535;PASCA;325535000591;INSTITUTO CAPACITAR                                              ;625473000055;INSTITUTO CAPACITAR                                              ;URBANA;KM 6 VEREDA ALTO DEL MOLINO;3132587933;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;21,22,23,24,25;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;225649000435;INTITUCION EDUCATIVA RURAL DEPARTAMENTAL ANDES;225649000435;INTITUCION EDUCATIVA DEPARTAMENTAL INTEGRADA ANDES ;RURAL;VEREDA EL DIAMANTE;8680012;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL,CAFAM;6,7,8,9,10,11,21,22,23,24,25,26;4.142961;-74.37566;2248.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;225649000435;INTITUCION EDUCATIVA RURAL DEPARTAMENTAL ANDES;225649000109;ESCUELA RURAL EL TULCAN;RURAL;VEREDA EL TULCAN;8680012;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.14362;-74.36309;2352.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;225649000435;INTITUCION EDUCATIVA RURAL DEPARTAMENTAL ANDES;225649000371;ESCUELA RURAL HONDURAS;RURAL;VEREDA HONDURAS;8680012;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
