SECRETARÍA;CÓDIGO DEPARTAMENTO;DEPARTAMENTO;CÓDIGO MUNICIPIO;MUNICIPIO;CÓDIGO INSTITUCIÓN;NOMBRE INSTITUCIÓN;CÓDIGO SEDE;NOMBRE SEDE;ZONA;DIRECCIÓN;TELÉFONO;ESTADO SEDE;NIVELES OFRECIDOS;MODELOS OFRECIDOS;GRADOS OFRECIDOS;latitud;longitud;Elevacion;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INÉS;URBANA;CALLE 8 # 7A-99;8684012;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,CAFAM;6,7,8,9,10,11,21,22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000163;ESCUELA RURAL SAN LUIS BAJO;RURAL;VEREDA SAN LUIS BAJO;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;125743000223;CONCENTRACION URBANA ANTONIA SANTOS;URBANA;CALLE 1 # 3-05;8684012;LEGALIZADO;BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000091;ESCUELA RURAL LOS PUENTES;RURAL;BARRIO LOS PUENTES;8684398;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;125743000177;ESCUELA URBANA JHON F KENNEDY;URBANA;BARRIO KENNEDY;8684012;LEGALIZADO;BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000198;ESCUELA RURAL AZAFRANAL SIMON BOLIVAR;RURAL;VEREDA AZAFRANAL;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000180;ESCUELA RURAL AZAFRANAL DIVINO NIÑO;RURAL;VEREDA AZAFRANAL;3144454736;LEGALIZADO;BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;3,4,5;4.441537;-74.40096;2015.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000295;ESCUELA RURAL EL UVAL;RURAL;VEREDA QUEBRADA ONDA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.425538;-74.40207;1926.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000384;ESCUELA RURAL  NORUEGA ALTA;RURAL;VEREDA NORUEGA ALTA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000376;ESCUELA RURAL NORUEGA BAJA;RURAL;VEREDA NORUEGA BAJA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000139;ESCUELA RURAL QUEBRADA HONDA;RURAL;VEREDA QUEBRADA HONDA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000287;ESCUELA  RURAL  SUBIA  ORIENTE;RURAL;VEREDA SUBIA  ORIENTAL;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000309;ESCUELA RURAL EL RETIRO;RURAL;VEREDA AZAFRANAL;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000325;ESCUELA RURAL BRISAS DEL SUBIA;RURAL;VEREDA BRISAS DEL SUBIA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000279;ESCUELA  RURAL  SUBIA  CENTRAL;RURAL;SUBIA CENTRAL;3144454736;LEGALIZADO;BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000520;ESCUELA  RURAL SUBIA CARBONERA;RURAL;VEREDA SUBIA CARBONERA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000317;ESCUELA RURAL SUBIA PEDREGAL;RURAL;SUBIA  PEDREGAL;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000601;ESCUELA  RURAL  SUBIA  NORTE;RURAL;VEREDA SUBIA NORTE;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000431;ESCUELA  RURAL  SUBIA  ALTA;RURAL;VEREDA SUBIA  ALTA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000041;ESCUELA RURAL  EL MANGO;RURAL;VEREDA EL MANGO;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.296152;-74.53087;1039.9;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000050;ESCUELA RURAL BUENAVISTA;RURAL;VEREDA EL CAIRO;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.301786;-74.49217;989.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000271;ESCUELA  RURAL MANUAL AYA   CAICEDO;RURAL;BATEAS;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.315145;-74.5153;1256;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000181;ESCUELA RURAL LA VEGA;RURAL;VEREDA LA VEGA;;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.311179;-74.45285;905;;;bien;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;125805000012;INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO COMERCIAL DE TIBACUY;125805000012;INSITUCION EDUCATIVA DEPTAL TECNICO COMERCIAL DE TIBACUY;URBANA;CARRERA 4 NO. 4-27;8668069;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL;6,7,8,9,10,11,21,22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;125805000012;INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO COMERCIAL DE TIBACUY;225805000157;ESCUELA RURAL LA PORTADA;RURAL;VEREDA LA PORTADA;8668069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.355009;-74.42404;1205.3;;;repetido;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;125805000012;INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO COMERCIAL DE TIBACUY;225805000149;ESCUELA RURAL SAN JOSE;RURAL;VEREDA SAN JOSE DE TIBACUY;8668069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.366697;-74.44927;1864.9;;;no esta;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;125805000012;INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO COMERCIAL DE TIBACUY;125805000110;ESCUELA URBANA  SAN JUAN BOSCO;URBANA;CARRERA  4 NO. 4-22;8668069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000211;INSTITUCION EDUCATIVA  DEPARTAMENTAL TECNICO AGROPECUARIO CALANDAIMA;225805000084;ESCUELA RURAL  ALBANIA;RURAL;CUMACA VEREDA ALBANIA;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.340608;-74.5029;1797.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000211;INSTITUCION EDUCATIVA  DEPARTAMENTAL TECNICO AGROPECUARIO CALANDAIMA;225805000203;ESCUELA RURAL  LA CAJITA;RURAL;CUMACA VEREDA LA CAJITA;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.346869;-74.49323;1634.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000211;INSTITUCION EDUCATIVA  DEPARTAMENTAL TECNICO AGROPECUARIO CALANDAIMA;225805000033;ESCUELA RURAL   CAPOTES;RURAL;CUMACA VEREDA  CAPOTES;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.313475;-74.48039;1325.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000211;INSTITUCION EDUCATIVA  DEPARTAMENTAL TECNICO AGROPECUARIO CALANDAIMA;225805000211;COLEGIO  DEPARTAMENTAL CALANDAIMA;URBANA;CUMACA VEREDA CALANDAIMA;8668158;LEGALIZADO;BÁSICA SECUNDARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;6,7,8,9,10,11;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000211;INSTITUCION EDUCATIVA  DEPARTAMENTAL TECNICO AGROPECUARIO CALANDAIMA;225805000076;ESCUELA RURAL  MARCO FIDEL SUAREZ;RURAL;CUMCA CENTRO;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.346035;-74.46883;1656.7;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000211;INSTITUCION EDUCATIVA  DEPARTAMENTAL TECNICO AGROPECUARIO CALANDAIMA;225805000122;ESCUELA RURAL SAN FRANCISCO;RURAL;CUMACA VEREDA CALANDAIMA;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.336016;-74.47935;1392.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000211;INSTITUCION EDUCATIVA  DEPARTAMENTAL TECNICO AGROPECUARIO CALANDAIMA;225805000173;ESCUELA RURAL EL OCOBO;RURAL;CUMACA VERDA SAN FRANCISCO;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.348748;-74.48019;1577.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000289;COLEGIO DEPARTAMENTAL DE LA INSPECCION DE BATEAS ANEXO AL COLEGIO DEPARTAMENTAL DE TIBACUY;RURAL;TIBACUY;8668158;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL;6,7,8,9,10,11,21,22,23,24,25,26;4.346243;-74.45453;1617.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000092;ESCUELA RURAL SAMPER MADRID;RURAL;INSPECCION BATEAS;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000238;ESCUELA RURAL PIEDRANCHA;RURAL;VEREDA PIEDRANCHA VEREDA PIEDRANCHA;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.275697;-74.54559;715.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;125805000012;INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO COMERCIAL DE TIBACUY;225805000190;ESCUELA RURAL CARACOLI;URBANA;SIN DIRECCION;8668069;POR APROBAR;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;125506000014;ESCUELA URBANA ANTONIO NARIÑO;URBANA;VENECIA CENTRO;8681208;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL;1,2,3,4,5,24,25;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000094;ESCUELA RURAL ATANASIO GIRARDOT;RURAL;VEREDA SABANETA ALTA;8681208;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.089879;-74.44977;1968.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000086;ESCUELA RURAL JHON F. KENNEDY;RURAL;EL DIAMANTE;8681208;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.092806;-74.46577;1595.6;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000221;ESCUELA RURAL LA CHORRERA;RURAL;VEREDA LA CHORRERA;8681208;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.100688;-74.47569;1473.7;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000108;ESCUELA RURAL JORGE TADEO LOZANO;RURAL;VEREDA SABANETA BAJA;8681208;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.090329;-74.45563;1939.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;125506000022;CONCENTRACION URBANA GENERAL SANTANDER;URBANA;VENECIA CENTRO;8681208;LEGALIZADO;PREESCOLAR;EDUCACIÓN TRADICIONAL;0;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;125506000197;INSTITUCION EDUCATIVA  DEPARTAMENTAL VENECIA;URBANA;CALLE 4 # 5-55;8681208;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,CAFAM;6,7,8,9,10,11,22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000256;ESCUELA RURAL HUNGRIA;RURAL;VEREDA LAS MERCEDES;3208254182;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.056098;-74.41258;2797.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000141;ESCUELA RURAL EL TIMBRIO;RURAL;VEREDA BUENOS AIRES;3208254182;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.071187;-74.45856;2110.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000078;ESCUELA RURAL SAN CRISTOBAL;RURAL;VEREDA SAN CRISTOBAL;8681208;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.070511;-74.48877;1890;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000060;ESCUELA RURAL SAN ANTONIO;RURAL;VEREDA SAN ANTONIO;3208254182;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.055648;-74.48426;2353.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000051;ESCUELA RURAL QUEBRADAGRANDE;RURAL;VEREDA QUEBRADAGRANDE;8681208;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.065557;-74.50342;1881.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000248;ESCUELA RURAL PALMAR BAJO;RURAL;VEREDA PALMAR BAJO;3208254182;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.091455;-74.41732;2420.6;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000281;ESCUELA RURAL PALMAR ALTO;RURAL;VEREDA PALMAR ALTO;3208254182;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.091455;-74.43648;2346.7;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000183;ESCUELA RURAL AGUA DULCE;RURAL;AGUA DULCE;8681208;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.078168;-74.4793;1921.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000159;ESCUELA RURAL CAMILO TORRES;RURAL;VEREDA LA REFORMA;8681208;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000035;ESCUELA RURAL APOSENTOS;RURAL;VEREDA APOSENTOS;8681208;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.028849;-74.51492;1896.6;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000116;ESCUELA RURAL SANTA  BARBARA;RURAL;VEREDA LAS MERCEDES;3208254182;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25506;VENECIA;125506000197;INSTITUCION EDUCATIVA DEPARTAMENTAL VENECIA;225506000264;ESCUELA RURAL LAS BRISAS;RURAL;VEREDA PALMAR ALTO;3208254182;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
